bar_ts,n_edges,edge_density,mean_abs_corr,median_abs_corr,max_abs_corr,p90_abs_corr,n_components,mean_degree,min_degree,max_degree,deg_EURUSD,deg_GBPUSD,deg_USDJPY,deg_AUDUSD,deg_USDCAD,deg_USDCHF,deg_EURGBP,deg_EURJPY
2005-09-12 21:00:00,21,0.75,0.4611718523095045,0.46286906229088964,0.9589017866671196,0.7401715441714926,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-13 21:00:00,21,0.75,0.4655787934515449,0.4704487925048125,0.9599495598297232,0.7453559392619314,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-14 21:00:00,21,0.75,0.4648953454904104,0.4693043872151075,0.9597641810293219,0.7447079248825573,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-15 21:00:00,21,0.75,0.4654080724058801,0.4708767261600073,0.9601955102096855,0.7459866217184697,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-16 21:00:00,21,0.75,0.4646164689258615,0.4669787531177567,0.9596172951774271,0.7466973870374868,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-19 21:00:00,21,0.75,0.46312415258404044,0.46643953353583933,0.9586736814506157,0.7462504880715636,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-20 21:00:00,20,0.7142857142857143,0.4582882138048648,0.45378867285630586,0.9586304143035776,0.7432462212956132,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-09-21 21:00:00,20,0.7142857142857143,0.45809781739837535,0.4524777126036331,0.95887606320131,0.7430510700192995,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-09-22 21:00:00,20,0.7142857142857143,0.4608816724873881,0.4533108984677757,0.9597107612739124,0.7481142308216316,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-09-23 21:00:00,20,0.7142857142857143,0.46082117647404025,0.4549612153092316,0.959820349289686,0.7492528373892546,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-09-26 21:00:00,21,0.75,0.4636184086397792,0.4613326182583741,0.9603763558648449,0.7500475712361304,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-27 21:00:00,21,0.75,0.4640790437393387,0.463402429028532,0.9603033337854029,0.7488996032038954,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-28 21:00:00,21,0.75,0.46316625577578696,0.4642789209191832,0.9603647156002809,0.750459493450031,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-29 21:00:00,21,0.75,0.46399372202062833,0.46559434534804156,0.9603831710149636,0.7517988444397234,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-09-30 21:00:00,21,0.75,0.46203524730732565,0.462218982774122,0.9606218369315908,0.7460699802912734,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-03 21:00:00,21,0.75,0.4649454678288159,0.46810165925971614,0.9600899294837111,0.759673845930222,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-04 21:00:00,21,0.75,0.466203449302847,0.47443331116464016,0.9585510593081571,0.7624589049755873,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-05 21:00:00,21,0.75,0.4652560583529559,0.46851989887992396,0.9593831832032981,0.7625617324333345,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-06 21:00:00,20,0.7142857142857143,0.4599180587747849,0.4633068715283598,0.9593466778039603,0.742441412816638,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-07 21:00:00,20,0.7142857142857143,0.4620415822600398,0.4821755590841198,0.9623615834092647,0.7345061557835002,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-10 21:00:00,20,0.7142857142857143,0.4606992738732449,0.4809291951780011,0.9622383242850159,0.7339279806411233,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-11 21:00:00,20,0.7142857142857143,0.4601375110345462,0.4794522041769382,0.962040527144965,0.7326628181237305,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-12 21:00:00,20,0.7142857142857143,0.4613936916780576,0.47845723960228825,0.9626022500845954,0.7352579493789788,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-13 21:00:00,20,0.7142857142857143,0.46119004162137367,0.4768872416005994,0.9624380825166461,0.7365806822027114,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-14 21:00:00,20,0.7142857142857143,0.4599696615089562,0.4752912367717191,0.9628970743382018,0.736085855373718,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-17 21:00:00,21,0.75,0.46245160018794423,0.4780927134266786,0.9629527753451973,0.7383960402931571,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-18 21:00:00,20,0.7142857142857143,0.4611187604816506,0.4744938238314096,0.9631427688650922,0.740177385780245,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-19 21:00:00,20,0.7142857142857143,0.46192741684825006,0.47492638580990887,0.963504532865548,0.743004231976374,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-20 21:00:00,20,0.7142857142857143,0.45915699272554755,0.470847501635356,0.9632646680089556,0.7402402118434948,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-21 21:00:00,20,0.7142857142857143,0.45817741339921786,0.46912845252250235,0.9630946758730735,0.7408704242642437,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-24 21:00:00,20,0.7142857142857143,0.45966955330693265,0.46543452543201624,0.9617652281501683,0.7376916148874199,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-25 21:00:00,21,0.75,0.46136700986307794,0.46486463223678987,0.9616109405140099,0.7415522496600123,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-26 21:00:00,21,0.75,0.4658958153728134,0.4668234287847421,0.9620248987173079,0.7454330146673105,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-27 21:00:00,21,0.75,0.4635189855756687,0.46208716913131875,0.9617032990672031,0.7447681702768292,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-10-28 21:00:00,20,0.7142857142857143,0.46013763876077507,0.45989063826115817,0.9613987039314978,0.7415483054470994,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-10-31 21:00:00,20,0.7142857142857143,0.46103624563192014,0.46640048222625163,0.9617233803090642,0.741301726351043,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-01 21:00:00,20,0.7142857142857143,0.4661212249801416,0.4738080270740378,0.9621381568539655,0.7481722070624092,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-02 21:00:00,21,0.75,0.46646720129106595,0.47707499117161334,0.9619581266497406,0.7450740606698435,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-03 21:00:00,21,0.75,0.46279090308214954,0.4778728583959414,0.9614515875283064,0.7383233646558088,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-04 21:00:00,20,0.7142857142857143,0.46619772879461857,0.4921368680568107,0.962352988789668,0.7380059271738678,1,5.0,3,7,7,5,5,5,5,7,3,3
2005-11-07 21:00:00,19,0.6785714285714286,0.4660092599506246,0.4871587550970164,0.9636405370629382,0.7437805062627361,1,4.75,3,7,7,5,4,5,4,7,3,3
2005-11-08 21:00:00,20,0.7142857142857143,0.4640431418360618,0.48570142114182446,0.9635707752654653,0.7431441331533142,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-09 21:00:00,20,0.7142857142857143,0.46389680661869576,0.48698214840199794,0.9636130263784913,0.7413161696779171,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-10 21:00:00,20,0.7142857142857143,0.46426896398010326,0.48727471375337006,0.9632710077994447,0.7415071528250627,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-11 21:00:00,20,0.7142857142857143,0.46475129417280103,0.48844622729996773,0.9621352255738871,0.7379631595430286,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-14 21:00:00,20,0.7142857142857143,0.46201930704460586,0.48543892116876386,0.9620505970394132,0.7370955335018748,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-15 21:00:00,20,0.7142857142857143,0.46031521352090776,0.4736074311098103,0.9622682814033495,0.7391314057136114,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-16 21:00:00,20,0.7142857142857143,0.45855428808846177,0.4562579809418142,0.9653413030101651,0.7362435238814239,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-11-17 21:00:00,21,0.75,0.4578059367644199,0.4387726880622618,0.9655421304964421,0.7325362826695639,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-18 21:00:00,21,0.75,0.45983529778659493,0.44121789086950874,0.966239917113068,0.731273602459115,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-21 21:00:00,21,0.75,0.4602112447275443,0.44442451106488723,0.9669275994347237,0.7309430653690122,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-22 21:00:00,21,0.75,0.46102344293733916,0.452181496658906,0.9669653961571054,0.7330972492750742,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-23 21:00:00,21,0.75,0.46493724704295303,0.463293027196196,0.9673990827962258,0.7317481349003737,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-24 21:00:00,21,0.75,0.46482195018490025,0.4684964829669912,0.9679630447259134,0.7297388809513965,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-25 21:00:00,21,0.75,0.46551833054284286,0.4694228110263565,0.968027407424518,0.7286104371738793,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-28 21:00:00,21,0.75,0.4668157045275247,0.471061460005697,0.9671572499341562,0.7251320403838298,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-11-29 21:00:00,20,0.7142857142857143,0.469648330832992,0.4747919804731522,0.9680110724574316,0.7324573768980723,1,5.0,3,7,7,5,5,5,5,7,3,3
2005-11-30 21:00:00,20,0.7142857142857143,0.4710824418376606,0.4716049296835497,0.9684042863439365,0.7389396841932843,1,5.0,3,7,7,5,5,5,5,7,3,3
2005-12-01 21:00:00,20,0.7142857142857143,0.4679448401960409,0.4655966663969306,0.96858516279287,0.7358612846479533,1,5.0,3,7,7,5,5,5,5,7,3,3
2005-12-02 21:00:00,20,0.7142857142857143,0.4671761846287438,0.46858285880250844,0.9678188964169423,0.7335869512968248,1,5.0,3,7,7,5,5,5,5,7,3,3
2005-12-05 21:00:00,21,0.75,0.4576021382880237,0.44789914681187737,0.9675660892341954,0.7283877128702503,1,5.25,3,7,7,5,6,5,5,7,3,4
2005-12-06 21:00:00,20,0.7142857142857143,0.45506059136568605,0.44544205871353015,0.9671402986269478,0.7317036142041464,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-07 21:00:00,20,0.7142857142857143,0.45670153241357186,0.45306258461802235,0.9671503763163947,0.7306278831332933,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-08 21:00:00,20,0.7142857142857143,0.4578662938479904,0.45587634637410135,0.967274819640835,0.7324905084055955,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-09 21:00:00,19,0.6785714285714286,0.4565352202672413,0.45210816320061886,0.967690662204995,0.7297815744827658,1,4.75,2,7,7,5,5,5,4,6,2,4
2005-12-12 21:00:00,19,0.6785714285714286,0.4573370344639801,0.45442693746347895,0.967354098774604,0.7308655075526976,1,4.75,2,7,7,5,5,5,4,6,2,4
2005-12-13 21:00:00,18,0.6428571428571429,0.45947380170703583,0.4543344639092416,0.9671821491918909,0.7369641625981355,1,4.5,2,7,7,5,4,5,4,6,2,3
2005-12-14 21:00:00,18,0.6428571428571429,0.45728495295177335,0.45336541338317515,0.9663828823511957,0.7314635347521032,1,4.5,2,7,7,5,4,5,4,6,2,3
2005-12-15 21:00:00,19,0.6785714285714286,0.44671776350546927,0.4105398979120072,0.9660646595231596,0.7300107503705721,1,4.75,2,7,7,5,5,5,4,6,2,4
2005-12-16 21:00:00,19,0.6785714285714286,0.44671726047458327,0.4098738590786156,0.9659088090734443,0.736235049406023,1,4.75,2,7,7,5,5,5,4,6,2,4
2005-12-19 21:00:00,20,0.7142857142857143,0.4369967629470505,0.39506613052886175,0.9633304491496406,0.7247574540314452,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-20 21:00:00,19,0.6785714285714286,0.43529720364410535,0.3919598304284888,0.9628967480512074,0.723076163808647,1,4.75,2,7,7,5,5,5,4,6,2,4
2005-12-21 21:00:00,20,0.7142857142857143,0.4441687492592145,0.40053613395139703,0.9643511391375035,0.7371728633224797,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-22 21:00:00,20,0.7142857142857143,0.44359770364183343,0.3980377908873646,0.9643640882450427,0.7380346226579807,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-23 21:00:00,20,0.7142857142857143,0.44262599107796274,0.3999762182648734,0.9640902736969427,0.7368579187950064,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-26 21:00:00,20,0.7142857142857143,0.442370634481433,0.40016260287024197,0.9648866639056293,0.7383972880104547,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-27 21:00:00,20,0.7142857142857143,0.441993259769564,0.4040077829945973,0.9641219035579055,0.7318709902257451,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-28 21:00:00,20,0.7142857142857143,0.42797028886562,0.39038443704924275,0.9629477323693911,0.7188456094676563,1,5.0,3,7,7,5,5,5,4,7,3,4
2005-12-29 21:00:00,19,0.6785714285714286,0.4203630294976853,0.3803726962250312,0.9615599724952841,0.7068274872355965,1,4.75,3,7,7,4,5,5,3,7,3,4
2005-12-30 21:00:00,18,0.6428571428571429,0.42110990400174486,0.3805928854008411,0.9614092635789013,0.7088187105107011,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-02 21:00:00,18,0.6428571428571429,0.4197651725204387,0.37783703409152847,0.9612205758885507,0.707271107052259,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-03 21:00:00,18,0.6428571428571429,0.41961759098771445,0.37709702065442474,0.9612360204191226,0.7092866755946251,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-04 21:00:00,19,0.6785714285714286,0.4276084417389658,0.3773869917371375,0.9637216918752638,0.7220172044727515,1,4.75,3,7,7,4,5,5,3,7,3,4
2006-01-05 21:00:00,19,0.6785714285714286,0.43206063935084543,0.3720344284242114,0.9636827399330996,0.7290823590925101,1,4.75,2,7,7,5,5,5,4,6,2,4
2006-01-06 21:00:00,18,0.6428571428571429,0.4441634785168204,0.3735755509045271,0.9636898538218505,0.7386389179341716,1,4.5,1,7,7,5,5,5,4,6,1,3
2006-01-09 21:00:00,18,0.6428571428571429,0.43824467239789966,0.36676370297862493,0.9631859994926676,0.7392858747451215,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-10 21:00:00,18,0.6428571428571429,0.43933977943692454,0.3688931354942439,0.9633409028533215,0.7384264167430202,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-11 21:00:00,18,0.6428571428571429,0.4391891889605472,0.36601530673039573,0.9633008582313852,0.7382829195151699,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-12 21:00:00,18,0.6428571428571429,0.4434146474456658,0.37685081504578877,0.9632575252778182,0.7398814404718558,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-13 21:00:00,19,0.6785714285714286,0.4457741307125698,0.3850709762446986,0.9636459858164337,0.7394190885040621,1,4.75,3,7,7,4,5,5,3,7,3,4
2006-01-16 21:00:00,18,0.6428571428571429,0.4480622187629983,0.3835851622073061,0.964264775988746,0.7423513837062057,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-17 21:00:00,19,0.6785714285714286,0.4454384804633117,0.3805838951930142,0.9646101963712681,0.7388252902559971,1,4.75,3,7,7,4,5,5,3,7,3,4
2006-01-18 21:00:00,19,0.6785714285714286,0.44773139206178386,0.38376986976853733,0.9646262882374552,0.7387765354117564,1,4.75,3,7,7,4,5,5,3,7,3,4
2006-01-19 21:00:00,18,0.6428571428571429,0.4401126299507673,0.368019411016246,0.9632211806995629,0.7309936498895838,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-20 21:00:00,18,0.6428571428571429,0.4385515893196974,0.363346221437303,0.9632553806176756,0.73061836637703,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-23 21:00:00,18,0.6428571428571429,0.43888146003636397,0.36125841068255127,0.9629580804900887,0.7297133320146562,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-24 21:00:00,18,0.6428571428571429,0.44580021001620607,0.37224616469150973,0.9650531404578091,0.73731140259778,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-25 21:00:00,18,0.6428571428571429,0.44680746338150495,0.3730298367715986,0.9650644097797486,0.739381927161793,1,4.5,2,7,7,4,5,5,3,6,2,4
2006-01-26 21:00:00,19,0.6785714285714286,0.4488323670577012,0.3748599409978208,0.9652691099984699,0.7384587930123971,1,4.75,2,7,7,5,5,5,3,6,2,5
2006-01-27 21:00:00,19,0.6785714285714286,0.44605633922853605,0.3724491674867719,0.9646982246182843,0.7324887156337387,1,4.75,2,7,7,5,5,5,3,6,2,5
2006-01-30 21:00:00,19,0.6785714285714286,0.44669916984625896,0.3725339874440935,0.9657003288347592,0.7294991220489743,1,4.75,2,7,7,5,5,5,3,7,2,4
2006-01-31 21:00:00,18,0.6428571428571429,0.44491943276643015,0.367507386863759,0.9652605085858037,0.7345545097050161,1,4.5,1,7,7,5,5,5,3,6,1,4
2006-02-01 21:00:00,17,0.6071428571428571,0.44653899266743097,0.36877042556887324,0.9655400899477704,0.7363676723288278,1,4.25,1,7,7,5,4,5,3,6,1,3
2006-02-02 21:00:00,17,0.6071428571428571,0.4426972247168012,0.3599714902393708,0.9662430547918307,0.7386817521652823,1,4.25,1,7,7,5,4,5,3,6,1,3
2006-02-03 21:00:00,17,0.6071428571428571,0.4373763740418815,0.3558223169349692,0.9660959068465276,0.7320657306179379,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-02-06 21:00:00,18,0.6428571428571429,0.43832264881599503,0.3518737001858838,0.9666547178811518,0.734145567939755,1,4.5,1,7,7,5,5,5,3,6,1,4
2006-02-07 21:00:00,17,0.6071428571428571,0.4351869863971225,0.3480573137750008,0.9673942642775254,0.7343198646674733,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-02-08 21:00:00,17,0.6071428571428571,0.4325696316456589,0.348088898237817,0.9669106002973475,0.7313578557799896,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-02-09 21:00:00,17,0.6071428571428571,0.4314615109709375,0.34760674400793257,0.9668159011253933,0.7346228674531728,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-02-10 21:00:00,17,0.6071428571428571,0.4325220457423902,0.3476063647342725,0.9680398289935066,0.7340294168151503,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-02-13 21:00:00,18,0.6428571428571429,0.43437018480112144,0.34966211760679855,0.9683448792832343,0.728682531448141,1,4.5,1,7,7,5,5,5,3,5,1,5
2006-02-14 21:00:00,18,0.6428571428571429,0.4338392391921066,0.3490233782685369,0.9683716159532485,0.7271529595699746,1,4.5,1,7,7,5,5,5,3,5,1,5
2006-02-15 21:00:00,19,0.6785714285714286,0.4355594493150295,0.34979273221193286,0.9681158564923705,0.7239245835356147,1,4.75,1,7,7,5,5,5,4,6,1,5
2006-02-16 21:00:00,18,0.6428571428571429,0.43255884156509766,0.359300935841666,0.9676844331382891,0.7154104066620122,1,4.5,1,7,7,5,5,5,3,5,1,5
2006-02-17 21:00:00,19,0.6785714285714286,0.4307557036650147,0.3878800569723427,0.9661001792180047,0.7036582115193816,1,4.75,2,7,7,5,5,5,3,6,2,5
2006-02-20 21:00:00,19,0.6785714285714286,0.43210339959686067,0.39336612272969385,0.9649279279299253,0.7026181452453691,1,4.75,2,7,7,5,5,5,3,6,2,5
2006-02-21 21:00:00,20,0.7142857142857143,0.4332924284507647,0.3890236680839913,0.9649642368062389,0.7043987305005492,1,5.0,2,7,7,5,5,5,4,7,2,5
2006-02-22 21:00:00,20,0.7142857142857143,0.43317308970172475,0.3885114430019946,0.9645004240798177,0.7063281729644659,1,5.0,2,7,7,5,5,5,4,7,2,5
2006-02-23 21:00:00,20,0.7142857142857143,0.4327832673378656,0.389344098086848,0.9640496109129882,0.7059847208886048,1,5.0,2,7,7,5,5,5,4,7,2,5
2006-02-24 21:00:00,19,0.6785714285714286,0.43116531469872393,0.3934505443687997,0.964052554645332,0.714515581134721,1,4.75,2,7,7,4,5,5,4,7,2,4
2006-02-27 21:00:00,19,0.6785714285714286,0.4303843750884307,0.39676279068345266,0.9636404379765273,0.7105675019914858,1,4.75,2,7,7,5,5,5,3,6,2,5
2006-02-28 21:00:00,18,0.6428571428571429,0.4226057512644184,0.40294517489701853,0.9623803696746275,0.7034848254260232,1,4.5,2,7,7,5,5,5,2,6,2,4
2006-03-01 21:00:00,17,0.6071428571428571,0.42454132979049153,0.3982194630174104,0.9627441579277248,0.7089537146282672,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-03-02 21:00:00,17,0.6071428571428571,0.42407703366814326,0.39773130732195044,0.9628319481653427,0.7071062094221725,1,4.25,1,7,7,5,5,5,2,5,1,4
2006-03-03 21:00:00,19,0.6785714285714286,0.4297156758401218,0.4116431564138258,0.9644700619279026,0.706035378301909,1,4.75,2,7,7,5,5,5,2,6,3,5
2006-03-06 21:00:00,19,0.6785714285714286,0.430060059158671,0.4114882428346038,0.9653342283669284,0.7051721565924227,1,4.75,2,7,7,5,5,5,2,6,3,5
2006-03-07 21:00:00,18,0.6428571428571429,0.43318390687032277,0.4128531809402588,0.9651950438754912,0.7062271756231242,1,4.5,2,7,7,4,5,5,3,7,2,3
2006-03-08 21:00:00,21,0.75,0.44285663788744534,0.4141418078313561,0.9664647569138397,0.715665103765271,1,5.25,3,7,7,5,5,5,4,7,3,6
2006-03-09 21:00:00,21,0.75,0.4386273890786665,0.417172132384555,0.9658772183874061,0.7109947509165206,1,5.25,3,7,7,5,5,5,4,7,3,6
2006-03-10 21:00:00,21,0.75,0.43954248890611464,0.421744790294082,0.9645731231768354,0.7081589930640836,1,5.25,3,7,7,5,5,5,4,7,3,6
2006-03-13 21:00:00,20,0.7142857142857143,0.4362429865011484,0.42506275289957907,0.9627081104539316,0.700714912108927,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-14 21:00:00,20,0.7142857142857143,0.43765314088116786,0.42540017289286225,0.9628335156262889,0.7021066465326877,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-15 21:00:00,20,0.7142857142857143,0.4359532581341239,0.42154687828164883,0.9624786854812145,0.7032718471748575,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-16 21:00:00,20,0.7142857142857143,0.43665045370928074,0.42322901990607853,0.962712699999591,0.7032221624072135,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-17 21:00:00,20,0.7142857142857143,0.4371756227025851,0.42045085810144484,0.9607543847503134,0.7017907853360089,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-20 21:00:00,20,0.7142857142857143,0.43357005705795837,0.40003757640870985,0.9602762314016497,0.6903239999090122,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-21 21:00:00,20,0.7142857142857143,0.4328373708884115,0.40175359526138943,0.9616178765047008,0.6894826257492993,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-22 21:00:00,20,0.7142857142857143,0.4350549561212867,0.4010896550540542,0.9620575608846655,0.6935930100456881,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-23 21:00:00,20,0.7142857142857143,0.4399989321066368,0.4085942031447987,0.9618615588343123,0.7093124463108822,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-24 21:00:00,20,0.7142857142857143,0.4360604507712988,0.4062022076916621,0.9594595651795033,0.7195914135484156,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-27 21:00:00,20,0.7142857142857143,0.43677410007374984,0.408047748998628,0.9595755103472963,0.7098559133027056,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-28 21:00:00,20,0.7142857142857143,0.435872524507741,0.4030223094532397,0.9579381274267885,0.7096112116875167,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-29 21:00:00,20,0.7142857142857143,0.43313372440339115,0.398678948875262,0.9578836611619073,0.7070930750541746,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-30 21:00:00,20,0.7142857142857143,0.43149239239037557,0.39657280201110134,0.9571628772934478,0.7033310610918377,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-03-31 21:00:00,20,0.7142857142857143,0.44208155200396604,0.40866279754817136,0.9578934714615456,0.7116166531635042,1,5.0,3,7,7,4,5,5,4,7,3,5
2006-04-03 21:00:00,21,0.75,0.4432034022147059,0.4085147752038724,0.9580722590050423,0.7085374015340221,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-04 21:00:00,21,0.75,0.44642083559387624,0.41962472076670887,0.9569992849180406,0.7077965605299775,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-05 21:00:00,21,0.75,0.45126661544690083,0.4381219381836762,0.9579512701325666,0.7131086217413346,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-06 21:00:00,21,0.75,0.4522258376446501,0.43806475695968994,0.9572287534985955,0.7140751846177775,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-07 21:00:00,21,0.75,0.4489170389765376,0.4318215200035366,0.9582372878168202,0.7055521601849285,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-10 21:00:00,21,0.75,0.4472562920611075,0.4154204713730405,0.9587618400204992,0.7083047789088041,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-11 21:00:00,21,0.75,0.44660910469829934,0.4156134348552598,0.9584742388718953,0.7045831780093283,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-12 21:00:00,21,0.75,0.44130920490211617,0.4030600968604262,0.9581392095550594,0.6999699224447958,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-13 21:00:00,21,0.75,0.443858307730906,0.41139801426805445,0.9572448694700642,0.6992462277067392,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-14 21:00:00,21,0.75,0.4437347858161194,0.4167754837767126,0.9569535788479807,0.6948253081889904,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-17 21:00:00,21,0.75,0.4413676198449853,0.4116603923262639,0.9565860528055563,0.691572991713676,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-18 21:00:00,21,0.75,0.4460158712511276,0.4192874301810195,0.957692355308399,0.7069685039250957,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-19 21:00:00,21,0.75,0.4496676970767209,0.4255958424835713,0.9585096324366321,0.714265096659601,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-20 21:00:00,22,0.7857142857142857,0.45179495131429154,0.43712847859048404,0.9584892432071511,0.7176991487586845,1,5.5,3,7,7,5,5,6,5,7,3,6
2006-04-21 21:00:00,21,0.75,0.4476098104678778,0.43432372206993763,0.9566415418571429,0.7233121481389158,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-24 21:00:00,21,0.75,0.4441381348849239,0.4345479853571114,0.9556216794353392,0.7150403961448715,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-25 21:00:00,21,0.75,0.44098108951095766,0.41967480130501345,0.9557400972255258,0.7142320706002369,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-26 21:00:00,21,0.75,0.4417528370904766,0.41818167261351025,0.9542728024398659,0.7158606833471636,1,5.25,3,7,7,5,5,5,5,7,3,5
2006-04-27 21:00:00,21,0.75,0.441104987602837,0.41742392221614943,0.9530387107347409,0.706924568134843,1,5.25,3,7,7,5,5,5,5,7,3,5
