null_id,primary_sharpe,max_dd,pos_frac
N1_random_scores,-0.5990168734213079,0.9227316259566245,0.23423423423423423
N1_random_scores,-0.32041165461122945,0.8265301592276248,0.36036036036036034
N1_random_scores,-0.4740258538782102,0.8975183723510975,0.26126126126126126
N1_random_scores,-0.22086626987736968,0.6290777653676299,0.4009009009009009
N1_random_scores,-0.37592225806738455,0.8440758955047474,0.31981981981981983
N1_random_scores,-0.46884126172218155,0.8600871609786317,0.26576576576576577
N1_random_scores,-0.5448311221338467,0.8890536355727827,0.2747747747747748
N1_random_scores,-0.534278300143482,0.8864019179966973,0.2702702702702703
N1_random_scores,-0.5635407497406515,0.9152003709633306,0.22522522522522523
N1_random_scores,-0.5162337790683351,0.8828480348548771,0.2972972972972973
N1_random_scores,-0.3116624391613987,0.8227794101735567,0.3333333333333333
N1_random_scores,-0.4457953359302683,0.8251263699399687,0.31981981981981983
N1_random_scores,-0.4725662765192686,0.8657866739565621,0.26576576576576577
N1_random_scores,-0.7161341713505904,0.9296458936072919,0.23873873873873874
N1_random_scores,-0.2849808183744791,0.7575785245950576,0.3738738738738739
N1_random_scores,-0.48454968574924245,0.8637333304430473,0.28378378378378377
N1_random_scores,-0.34345394537355256,0.7495956260594421,0.34684684684684686
N1_random_scores,-0.3871984871761347,0.8253871039732226,0.3333333333333333
N1_random_scores,-0.5254927651984954,0.9178429466479843,0.24774774774774774
N1_random_scores,-0.7112476100113382,0.9332402192263395,0.26126126126126126
N1_random_scores,-0.47718478633311046,0.8493785110913493,0.2882882882882883
N1_random_scores,-0.5608876324605367,0.913267829407707,0.25675675675675674
N1_random_scores,-0.40728224948911435,0.8325629770345957,0.3108108108108108
N1_random_scores,-0.5769986819113226,0.8665632777749905,0.23873873873873874
N1_random_scores,-0.514670513823458,0.9065206819947478,0.26576576576576577
N1_random_scores,-0.47512862653234883,0.8300909720433276,0.2972972972972973
N1_random_scores,-0.247225884130653,0.6628765190191418,0.34684684684684686
N1_random_scores,-0.3282111735844201,0.7900335517985877,0.36036036036036034
N1_random_scores,-0.3143127186543843,0.859150088082764,0.34684684684684686
N1_random_scores,-0.6743319187081591,0.948242810605664,0.23873873873873874
N1_random_scores,-0.33763490823133313,0.8052597323358398,0.35585585585585583
N1_random_scores,-0.4305571923485268,0.8830585163970983,0.2927927927927928
N1_random_scores,-0.42977049672579315,0.7876263136273007,0.30180180180180183
N1_random_scores,-0.4802817969635944,0.8954890640731873,0.26576576576576577
N1_random_scores,-0.6610860218298429,0.9365056090462645,0.26126126126126126
N1_random_scores,-0.5206055996059754,0.9213282303652418,0.26576576576576577
N1_random_scores,-0.6069192091250379,0.9143021147728365,0.24324324324324326
N1_random_scores,-0.4691869660808493,0.8296734955452748,0.2972972972972973
N1_random_scores,-0.2536656665616756,0.7367039646870172,0.36936936936936937
N1_random_scores,-0.3981057384366081,0.7975527688527212,0.32882882882882886
N1_random_scores,-0.35097589818320096,0.7574753032810305,0.31981981981981983
N1_random_scores,-0.5352239076144956,0.8991529943502725,0.23873873873873874
N1_random_scores,-0.5529296721345788,0.9052490343783914,0.25225225225225223
N1_random_scores,-0.41054255018085073,0.8775397666896022,0.28378378378378377
N1_random_scores,-0.47031562877089284,0.9027724511368647,0.30180180180180183
